GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionInstanceGroupManagersStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionInstanceGroupManagersStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalNetworkEndpointGroupsStubSettings.Builder,90,478,0,0,22,182,4,16,4,16
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonTargetInstancesStub,142,609,13,13,37,234,24,28,11,28
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonInterconnectsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonFirewallPoliciesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonServiceAttachmentsStub,158,1015,15,15,41,397,27,45,12,45
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionHealthChecksStub,55,3,0,0,11,1,11,1,11,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ZonesStubSettings,28,73,1,1,7,30,5,12,4,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RoutersStub,85,3,0,0,17,1,17,1,17,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetPoolsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetPoolsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetPoolsStubSettings.new PagedListDescriptor() {...},18,15,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ForwardingRulesStubSettings,28,167,1,1,7,54,5,23,4,23
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalAddressesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalAddressesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonAddressesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionTargetHttpsProxiesStub,65,3,0,0,13,1,13,1,13,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionNotificationEndpointsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionNetworkFirewallPoliciesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTypesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionNetworkFirewallPoliciesStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTypesStubSettings.new PagedListDescriptor() {...},18,15,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTypesStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicDelegatedPrefixesStubSettings,28,135,1,1,7,46,5,19,4,19
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonNodeGroupsStub,220,1558,23,23,54,591,39,64,16,64
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionSecurityPoliciesStubSettings,28,119,1,1,7,42,5,18,4,18
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SecurityPoliciesStubSettings.Builder,128,660,0,0,27,253,4,22,4,22
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonNetworkEdgeSecurityServicesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,BackendServicesStubSettings.Builder,147,781,0,0,31,307,4,25,4,25
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStub,100,3,0,0,20,1,20,1,20,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,InterconnectLocationsStub,15,3,0,0,3,1,3,1,3,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,MachineImagesStubSettings,28,127,1,1,7,44,5,19,4,19
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetPoolsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionDisksCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonGlobalAddressesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicDelegatedPrefixesStubSettings.Builder,78,408,0,0,18,151,4,14,4,14
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ServiceAttachmentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ServiceAttachmentsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ServiceAttachmentsStubSettings.new PagedListDescriptor() {...},18,14,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ServiceAttachmentsStubSettings.new PagedListDescriptor() {...},18,15,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings,28,207,1,1,7,64,5,28,4,28
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionTargetHttpsProxiesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonInstancesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTemplatesStub,60,3,0,0,12,1,12,1,12,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalForwardingRulesStub,65,3,0,0,13,1,13,1,13,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionHealthChecksStub,118,797,9,9,31,297,21,34,12,34
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,LicensesStubSettings,28,127,1,1,7,43,5,19,4,19
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionSecurityPoliciesStub,116,657,9,9,31,248,20,29,11,29
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetInstancesStubSettings.Builder,66,338,0,0,16,121,4,12,4,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonPacketMirroringsStub,151,840,14,14,39,325,26,37,12,37
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRoutesStub,100,473,7,7,25,185,17,24,10,24
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,FirewallsStub,55,3,0,0,11,1,11,1,11,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionSslCertificatesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,FirewallPoliciesStubSettings.new PagedListDescriptor() {...},18,14,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,FirewallPoliciesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonDiskTypesStub,124,326,11,11,32,131,20,18,9,18
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonVpnTunnelsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonSubnetworksStub,218,1399,23,23,54,537,38,59,15,59
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonDiskTypesCallableFactory,31,13,0,0,9,3,3,3,3,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicAdvertisedPrefixesStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionHealthCheckServicesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionHealthCheckServicesStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicAdvertisedPrefixesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalAddressesStub,35,3,0,0,7,1,7,1,7,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonInstancesStub,512,5809,58,58,122,2137,100,218,42,218
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonInterconnectAttachmentsStub,158,755,15,15,41,289,27,33,12,33
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeTemplatesStubSettings,28,143,1,1,7,48,5,20,4,20
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,AutoscalersStubSettings,28,151,1,1,7,50,5,21,4,21
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalOrganizationOperationsStub,25,3,0,0,5,1,5,1,5,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicAdvertisedPrefixesStub,45,3,0,0,9,1,9,1,9,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionsStubSettings,28,73,1,1,7,30,5,12,4,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonVpnGatewaysCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SslCertificatesStubSettings.Builder,66,338,0,0,16,121,4,12,4,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonGlobalNetworkEndpointGroupsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionHealthCheckServicesStub,109,654,8,8,29,247,19,29,11,29
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonImagesStub,135,1186,11,11,33,473,24,55,13,55
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,FirewallsStubSettings,28,135,1,1,7,45,5,20,4,20
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,AddressesStubSettings.Builder,66,338,0,0,16,121,4,12,4,12
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionsStub,15,3,0,0,3,1,3,1,3,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionAutoscalersStub,130,791,11,11,35,293,23,34,12,34
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetHttpProxiesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetHttpProxiesStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,3,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,LicensesStubSettings.Builder,80,379,0,0,18,133,4,14,4,14
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetHttpProxiesStubSettings.new PagedListDescriptor() {...},18,15,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetHttpProxiesStubSettings.new PagedListDescriptor() {...},18,14,1,1,6,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SnapshotsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SnapshotsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NetworksStubSettings.Builder,133,709,0,0,28,277,4,23,4,23
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalNetworkEndpointGroupsStub,65,3,0,0,13,1,13,1,13,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,RegionSslCertificatesStubSettings,28,103,1,1,7,38,5,16,4,16
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ZoneOperationsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionNetworkEndpointGroupsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,ZoneOperationsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SslPoliciesStubSettings.Builder,78,407,0,0,18,151,4,14,4,14
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonUrlMapsStub,169,1043,16,16,41,410,30,47,14,47
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,FirewallPoliciesStubSettings,28,279,1,1,7,83,5,38,4,38
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonUrlMapsCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,SslCertificatesStubSettings,28,119,1,1,7,42,5,17,4,17
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,GlobalAddressesStubSettings,28,103,1,1,7,38,5,16,4,16
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetTcpProxiesStubSettings.Builder,83,456,0,0,19,175,4,15,4,15
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,PublicDelegatedPrefixesStub,55,3,0,0,11,1,11,1,11,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetSslProxiesStubSettings.Builder,107,596,0,0,24,235,4,19,4,19
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonForwardingRulesCallableFactory,10,34,0,0,2,10,2,4,2,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,TargetVpnGatewaysStub,45,3,0,0,9,1,9,1,9,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonTargetHttpProxiesStub,160,831,15,15,41,331,28,38,13,38
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,VpnTunnelsStub,45,3,0,0,9,1,9,1,9,1
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListDescriptor() {...},18,15,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonDisksStub,207,1593,21,21,50,601,37,65,16,65
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonRegionTargetHttpProxiesStub,109,654,8,8,29,247,19,29,11,29
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,NodeGroupsStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1.stub,HttpJsonGlobalOperationsCallableFactory,31,13,0,0,9,3,3,3,3,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionNetworkFirewallPoliciesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,FirewallsClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeGroupsClient.ListNodesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ZonesSettings.Builder,35,14,0,0,12,4,7,3,7,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,InstanceGroupManagersClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,BackendServicesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksClient.AggregatedListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NodeGroupsClient.ListNodesPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionCommitmentsClient.AggregatedListPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,TargetHttpProxiesClient.ListPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionNetworkEndpointGroupsClient,58,109,0,0,18,38,13,15,13,15
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionDisksClient.ListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,RegionInstanceGroupManagersClient.ListManagedInstancesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,UrlMapsClient,74,209,0,0,22,62,17,30,17,30
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,ForwardingRulesSettings,92,10,0,0,21,5,21,4,21,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkFirewallPoliciesSettings,152,10,0,0,35,5,33,4,33,4
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,SubnetworksClient.AggregatedListFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-compute,com.google.cloud.compute.v1,NetworkEndpointGroupsClient.ListNetworkEndpointsPage,0,22,0,0,0,5,0,4,0,4
